SOUTHEAST ASIAN CLIMATE ASSESSMENT & DATASET (SACA&D), file created on 10-05-2020
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2011. Daily dataset for climate extremes
analyses in Southeast Asia.
In preparation
Data and metadata available at http://saca-bmkg.knmi.nl

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : precipitation amount in 0.1 mm
23-27 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station INDONESIA, 	STASIUN METEOROLOGI MARITIM TANJUNG PRIOK	 (STAID: 101).
Blended and updated with sources: 100001 100101 101985 101987 996741 996745 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
100101,18680317,    3,    0
100101,18680318,    0,    0
100101,18680319,    0,    0
100101,18680320,    0,    0
100101,18680321,    0,    0
100101,18680322,    0,    0
100101,18680323,  247,    0
100101,18680324,  390,    0
100101,18680325,   61,    0
100101,18680326,   24,    0
100101,18680327,    4,    0
100101,18680328,    0,    0
100101,18680329,-9999,    9
100101,18680330,    0,    0
100101,18680331,    0,    0
100101,18680401,   32,    0
100101,18680402,   12,    0
100101,18680403,  189,    0
100101,18680404,  134,    0
100101,18680405,-9999,    9
100101,18680406,  230,    0
100101,18680407,    0,    0
100101,18680408,    0,    0
100101,18680409,    0,    0
100101,18680410,    0,    0
100101,18680411,    0,    0
100101,18680412,-9999,    9
100101,18680413,    2,    0
100101,18680414,   77,    0
100101,18680415,    0,    0
100101,18680416,   27,    0
100101,18680417,   52,    0
100101,18680418,   25,    0
100101,18680419,-9999,    9
100101,18680420,    0,    0
100101,18680421,    0,    0
100101,18680422,    0,    0
100101,18680423,    0,    0
100101,18680424,    0,    0
100101,18680425,   28,    0
100101,18680426,    0,    0
100101,18680427,    0,    0
100101,18680428,    1,    0
100101,18680429,    0,    0
100101,18680430,    0,    0
100101,18680501,    0,    0
100101,18680502,    0,    0
100101,18680503,    0,    0
100101,18680504,   36,    0
100101,18680505,    0,    0
100101,18680506,    0,    0
100101,18680507,    0,    0
100101,18680508,    0,    0
100101,18680509,   30,    0
100101,18680510,    0,    0
100101,18680511,    0,    0
100101,18680512,    0,    0
100101,18680513,    0,    0
100101,18680514,    0,    0
100101,18680515,    0,    0
100101,18680516,    0,    0
100101,18680517,    0,    0
100101,18680518,    0,    0
100101,18680519,    0,    0
100101,18680520,    0,    0
100101,18680521,    0,    0
100101,18680522,    0,    0
100101,18680523,    0,    0
100101,18680524,    0,    0
100101,18680525,    0,    0
100101,18680526,    0,    0
100101,18680527,   50,    0
100101,18680528,   20,    0
100101,18680529,    0,    0
100101,18680530,    0,    0
100101,18680531,    0,    0
100101,18680601,    0,    0
100101,18680602,    0,    0
100101,18680603,    0,    0
100101,18680604,    0,    0
100101,18680605,  169,    0
100101,18680606,    0,    0
100101,18680607,    0,    0
100101,18680608,   57,    0
100101,18680609,    0,    0
100101,18680610,    0,    0
100101,18680611,    0,    0
100101,18680612,    0,    0
100101,18680613,    0,    0
100101,18680614,-9999,    9
100101,18680615,    0,    0
100101,18680616,    0,    0
100101,18680617,    0,    0
100101,18680618,    0,    0
100101,18680619,    0,    0
100101,18680620,    0,    0
100101,18680621,    0,    0
100101,18680622,   34,    0
100101,18680623,    0,    0
100101,18680624,    0,    0
100101,18680625,   21,    0
100101,18680626,    0,    0
100101,18680627,    0,    0
100101,18680628,    0,    0
100101,18680629,    0,    0
100101,18680630,    0,    0
100101,18680701,   57,    0
100101,18680702,    0,    0
100101,18680703,  115,    0
100101,18680704,   13,    0
100101,18680705,-9999,    9
100101,18680706,    0,    0
100101,18680707,    0,    0
100101,18680708,    0,    0
100101,18680709,    0,    0
100101,18680710,   19,    0
100101,18680711,    0,    0
100101,18680712,-9999,    9
100101,18680713,  126,    0
100101,18680714,    0,    0
100101,18680715,  367,    0
100101,18680716,    0,    0
100101,18680717,    0,    0
100101,18680718,    0,    0
100101,18680719,    0,    0
100101,18680720,    0,    0
100101,18680721,    0,    0
100101,18680722,    0,    0
100101,18680723,    0,    0
100101,18680724,    0,    0
100101,18680725,    4,    0
100101,18680726,    0,    0
100101,18680727,    0,    0
100101,18680728,    0,    0
100101,18680729,    3,    0
100101,18680730,    0,    0
100101,18680731,    0,    0
100101,18680801,    0,    0
100101,18680802,    0,    0
100101,18680803,    0,    0
100101,18680804,    0,    0
100101,18680805,    0,    0
100101,18680806,    0,    0
100101,18680807,    0,    0
100101,18680808,    0,    0
100101,18680809,-9999,    9
100101,18680810,    5,    0
100101,18680811,  710,    0
100101,18680812,  325,    0
100101,18680813,   51,    0
100101,18680814,    0,    0
100101,18680815,    0,    0
100101,18680816,    0,    0
100101,18680817,    0,    0
100101,18680818,    0,    0
100101,18680819,    0,    0
100101,18680820,    0,    0
100101,18680821,    0,    0
100101,18680822,    0,    0
100101,18680823,    0,    0
100101,18680824,  367,    0
100101,18680825,    0,    0
100101,18680826,   20,    0
100101,18680827,   13,    0
100101,18680828,  129,    0
100101,18680829,    0,    0
100101,18680830,-9999,    9
100101,18680831,    0,    0
100101,18680901,    0,    0
100101,18680902,    0,    0
100101,18680903,    0,    0
100101,18680904,    0,    0
100101,18680905,    0,    0
100101,18680906,    0,    0
100101,18680907,    0,    0
100101,18680908,    0,    0
100101,18680909,    0,    0
100101,18680910,    0,    0
100101,18680911,    0,    0
100101,18680912,    0,    0
100101,18680913,    0,    0
100101,18680914,    0,    0
100101,18680915,    0,    0
100101,18680916,    0,    0
100101,18680917,   12,    0
100101,18680918,    0,    0
100101,18680919,    0,    0
100101,18680920,    0,    0
100101,18680921,    0,    0
100101,18680922,    0,    0
100101,18680923,    9,    0
100101,18680924,   39,    0
100101,18680925,    0,    0
100101,18680926,    0,    0
100101,18680927,    0,    0
100101,18680928,    0,    0
100101,18680929,    0,    0
100101,18680930,    0,    0
100101,18681001,    0,    0
100101,18681002,    0,    0
100101,18681003,    0,    0
100101,18681004,    0,    0
100101,18681005,    0,    0
100101,18681006,    0,    0
100101,18681007,    0,    0
100101,18681008,    0,    0
100101,18681009,    6,    0
100101,18681010,    0,    0
100101,18681011,-9999,    9
100101,18681012,    0,    0
100101,18681013,    0,    0
100101,18681014,    0,    0
100101,18681015,    0,    0
100101,18681016,    0,    0
100101,18681017,    2,    0
100101,18681018,    0,    0
100101,18681019,    0,    0
100101,18681020,    0,    0
100101,18681021,    0,    0
100101,18681022,    0,    0
100101,18681023,   22,    0
100101,18681024,    0,    0
100101,18681025,    0,    0
100101,18681026,    0,    0
100101,18681027,    0,    0
100101,18681028,  229,    0
100101,18681029,  288,    0
100101,18681030,  273,    0
100101,18681031,    9,    0
100101,18681101,-9999,    9
100101,18681102,    1,    0
100101,18681103,   10,    0
100101,18681104,  219,    0
100101,18681105,    0,    0
100101,18681106,   12,    0
100101,18681107,   26,    0
100101,18681108,    0,    0
100101,18681109,    0,    0
100101,18681110,    0,    0
100101,18681111,    0,    0
100101,18681112,    0,    0
100101,18681113,    0,    0
100101,18681114,   71,    0
100101,18681115,    0,    0
100101,18681116,  133,    0
100101,18681117,  107,    0
100101,18681118,    0,    0
100101,18681119,    6,    0
100101,18681120,   92,    0
100101,18681121,   91,    0
100101,18681122,    0,    0
100101,18681123,    0,    0
100101,18681124,    0,    0
100101,18681125,    0,    0
100101,18681126,    3,    0
100101,18681127,   37,    0
100101,18681128,    0,    0
100101,18681129,-9999,    9
100101,18681130,    0,    0
100101,18681201,    0,    0
100101,18681202,    0,    0
100101,18681203,    0,    0
100101,18681204,   84,    0
100101,18681205,   23,    0
100101,18681206,    0,    0
100101,18681207,    0,    0
100101,18681208,   15,    0
100101,18681209,    0,    0
100101,18681210,    0,    0
100101,18681211,  288,    0
100101,18681212,  175,    0
100101,18681213,-9999,    9
100101,18681214,   16,    0
100101,18681215,  148,    0
100101,18681216,    2,    0
100101,18681217,  211,    0
100101,18681218,  122,    0
100101,18681219,   63,    0
100101,18681220,-9999,    9
100101,18681221,    0,    0
100101,18681222,    0,    0
100101,18681223,    0,    0
100101,18681224,    0,    0
100101,18681225,    0,    0
100101,18681226,    0,    0
100101,18681227,    0,    0
100101,18681228,   87,    0
100101,18681229,  107,    0
100101,18681230,    3,    0
100101,18681231,    5,    0
100101,18690101,   27,    0
100101,18690102,  298,    0
100101,18690103,-9999,    9
100101,18690104,  183,    0
100101,18690105,   33,    0
100101,18690106,  787,    0
100101,18690107,    2,    0
100101,18690108,  526,    0
100101,18690109,  116,    0
100101,18690110,-9999,    9
100101,18690111,    0,    0
100101,18690112,    0,    0
100101,18690113,    0,    0
100101,18690114,    0,    0
100101,18690115,  114,    0
100101,18690116,   14,    0
100101,18690117,    0,    0
100101,18690118,    0,    0
100101,18690119,    0,    0
100101,18690120,    0,    0
100101,18690121,   51,    0
100101,18690122,   26,    0
100101,18690123,    3,    0
100101,18690124,    0,    0
100101,18690125,    0,    0
100101,18690126,   47,    0
100101,18690127,  373,    0
100101,18690128,  167,    0
100101,18690129,  185,    0
100101,18690130,   12,    0
100101,18690131,    0,    0
100101,18690201,   22,    0
100101,18690202,    9,    0
100101,18690203,    0,    0
100101,18690204,    0,    0
100101,18690205,    0,    0
100101,18690206,   10,    0
100101,18690207,-9999,    9
100101,18690208,    0,    0
100101,18690209,  569,    0
100101,18690210,  102,    0
100101,18690211,  647,    0
100101,18690212,    0,    0
100101,18690213,   28,    0
100101,18690214,-9999,    9
100101,18690215,  147,    0
100101,18690216,   30,    0
100101,18690217,   35,    0
100101,18690218,  148,    0
100101,18690219,  168,    0
100101,18690220,    0,    0
100101,18690221,    0,    0
100101,18690222,  422,    0
100101,18690223,   49,    0
100101,18690224,  555,    0
100101,18690225,  412,    0
100101,18690226,  173,    0
100101,18690227,  576,    0
100101,18690228,-9999,    9
100101,18690301,   42,    0
100101,18690302,  180,    0
100101,18690303,   40,    0
100101,18690304,    0,    0
100101,18690305,    0,    0
100101,18690306,    0,    0
100101,18690307,-9999,    9
100101,18690308,    0,    0
100101,18690309,    0,    0
100101,18690310,   85,    0
100101,18690311,    0,    0
100101,18690312,  208,    0
100101,18690313,  230,    0
100101,18690314,    0,    0
100101,18690315,    0,    0
100101,18690316,    0,    0
100101,18690317,    0,    0
100101,18690318,   73,    0
100101,18690319,    3,    0
100101,18690320,    0,    0
100101,18690321,-9999,    9
100101,18690322,  129,    0
100101,18690323,    0,    0
100101,18690324,    0,    0
100101,18690325,    2,    0
100101,18690326,    0,    0
100101,18690327,    0,    0
100101,18690328,    0,    0
100101,18690329,    0,    0
100101,18690330,    0,    0
100101,18690331,    1,    0
100101,18690401,   31,    0
100101,18690402,    0,    0
100101,18690403,    0,    0
100101,18690404,    0,    0
100101,18690405,    0,    0
100101,18690406,    0,    0
100101,18690407,    0,    0
100101,18690408,  116,    0
100101,18690409,    0,    0
100101,18690410,  460,    0
100101,18690411,    0,    0
100101,18690412,    0,    0
100101,18690413,  170,    0
100101,18690414,   16,    0
100101,18690415,  106,    0
100101,18690416,   26,    0
100101,18690417,    0,    0
100101,18690418,    0,    0
100101,18690419,   27,    0
100101,18690420,    0,    0
100101,18690421,   32,    0
100101,18690422,    0,    0
100101,18690423,   80,    0
100101,18690424,    0,    0
100101,18690425,    0,    0
100101,18690426,   49,    0
100101,18690427,    6,    0
100101,18690428,    0,    0
100101,18690429,    0,    0
100101,18690430,    0,    0
100101,18690501,  187,    0
100101,18690502,    0,    0
100101,18690503,    0,    0
100101,18690504,    0,    0
100101,18690505,    0,    0
100101,18690506,    0,    0
100101,18690507,    0,    0
100101,18690508,    0,    0
100101,18690509,-9999,    9
100101,18690510,   54,    0
100101,18690511,  155,    0
100101,18690512,  182,    0
100101,18690513,    0,    0
100101,18690514,    0,    0
100101,18690515,    0,    0
100101,18690516,    0,    0
100101,18690517,    0,    0
100101,18690518,    0,    0
100101,18690519,    0,    0
100101,18690520,  100,    0
100101,18690521,   19,    0
100101,18690522,    0,    0
100101,18690523,-9999,    9
100101,18690524,   16,    0
100101,18690525,  143,    0
100101,18690526,    0,    0
100101,18690527,    9,    0
100101,18690528,    0,    0
100101,18690529,   25,    0
100101,18690530,-9999,    9
100101,18690531,  183,    0
100101,18690601,    0,    0
100101,18690602,  363,    0
100101,18690603,  221,    0
100101,18690604,    3,    0
100101,18690605,    0,    0
100101,18690606,-9999,    9
100101,18690607,    0,    0
100101,18690608,    0,    0
100101,18690609,    0,    0
100101,18690610,   83,    0
100101,18690611,    0,    0
100101,18690612,    0,    0
100101,18690613,-9999,    9
100101,18690614,   94,    0
100101,18690615,    0,    0
100101,18690616,    4,    0
100101,18690617,    0,    0
100101,18690618,  538,    0
100101,18690619,  318,    0
100101,18690620,    0,    0
100101,18690621,    0,    0
100101,18690622,   70,    0
100101,18690623,  143,    0
100101,18690624,    0,    0
100101,18690625,   19,    0
100101,18690626,    0,    0
100101,18690627,    0,    0
100101,18690628,    0,    0
100101,18690629,    0,    0
100101,18690630,    0,    0
100101,18690701,    0,    0
100101,18690702,    0,    0
100101,18690703,    4,    0
100101,18690704,    0,    0
100101,18690705,    0,    0
100101,18690706,    0,    0
100101,18690707,    0,    0
100101,18690708,    9,    0
100101,18690709,  621,    0
100101,18690710,    0,    0
100101,18690711,    0,    0
100101,18690712,    0,    0
100101,18690713,    0,    0
100101,18690714,    0,    0
100101,18690715,    0,    0
100101,18690716,    0,    0
100101,18690717,    0,    0
100101,18690718,    0,    0
100101,18690719,    0,    0
100101,18690720,    0,    0
100101,18690721,    0,    0
100101,18690722,    0,    0
100101,18690723,    0,    0
100101,18690724,    0,    0
100101,18690725,    0,    0
100101,18690726,   26,    0
100101,18690727,    0,    0
100101,18690728,    0,    0
100101,18690729,    0,    0
100101,18690730,    0,    0
100101,18690731,    0,    0
100101,18690801,    0,    0
100101,18690802,    0,    0
100101,18690803,    0,    0
100101,18690804,    0,    0
100101,18690805,    0,    0
100101,18690806,    0,    0
100101,18690807,    0,    0
100101,18690808,    0,    0
100101,18690809,    0,    0
100101,18690810,    0,    0
100101,18690811,    0,    0
100101,18690812,    6,    0
100101,18690813,    0,    0
100101,18690814,    0,    0
100101,18690815,    0,    0
100101,18690816,    0,    0
100101,18690817,    0,    0
100101,18690818,    0,    0
100101,18690819,    0,    0
100101,18690820,   31,    0
100101,18690821,    0,    0
100101,18690822,    0,    0
100101,18690823,    0,    0
100101,18690824,    0,    0
100101,18690825,    0,    0
100101,18690826,   25,    0
100101,18690827,    0,    0
100101,18690828,    0,    0
100101,18690829,    0,    0
100101,18690830,    0,    0
100101,18690831,    3,    0
100101,18690901,   63,    0
100101,18690902,  159,    0
100101,18690903,    0,    0
100101,18690904,    0,    0
100101,18690905,    0,    0
100101,18690906,  145,    0
100101,18690907,    0,    0
100101,18690908,    0,    0
100101,18690909,    0,    0
100101,18690910,    2,    0
100101,18690911,    0,    0
100101,18690912,-9999,    9
100101,18690913,   72,    0
100101,18690914,  247,    0
100101,18690915,    0,    0
100101,18690916,    0,    0
100101,18690917,    0,    0
100101,18690918,    0,    0
100101,18690919,    0,    0
100101,18690920,    0,    0
100101,18690921,    0,    0
100101,18690922,    0,    0
100101,18690923,    0,    0
100101,18690924,    0,    0
100101,18690925,    0,    0
100101,18690926,    0,    0
100101,18690927,    0,    0
100101,18690928,    0,    0
100101,18690929,    0,    0
100101,18690930,    0,    0
100101,18691001,    0,    0
100101,18691002,  327,    0
100101,18691003,    0,    0
100101,18691004,   95,    0
100101,18691005,    0,    0
100101,18691006,    0,    0
100101,18691007,    0,    0
100101,18691008,    0,    0
100101,18691009,    0,    0
100101,18691010,-9999,    9
100101,18691011,    0,    0
100101,18691012,   12,    0
100101,18691013,    0,    0
100101,18691014,    0,    0
100101,18691015,    0,    0
100101,18691016,    0,    0
100101,18691017,-9999,    9
100101,18691018,  548,    0
100101,18691019,    0,    0
100101,18691020,    0,    0
100101,18691021,    0,    0
100101,18691022,    0,    0
100101,18691023,  143,    0
100101,18691024,-9999,    9
100101,18691025,    0,    0
100101,18691026,    1,    0
100101,18691027,    0,    0
100101,18691028,   24,    0
100101,18691029,    0,    0
100101,18691030,    0,    0
100101,18691031,-9999,    9
100101,18691101,    0,    0
100101,18691102,    0,    0
100101,18691103,    0,    0
100101,18691104,    0,    0
100101,18691105,    0,    0
100101,18691106,    0,    0
100101,18691107,    0,    0
100101,18691108,    0,    0
100101,18691109,    0,    0
100101,18691110,   10,    0
100101,18691111,   24,    0
100101,18691112,    0,    0
100101,18691113,    0,    0
100101,18691114,    0,    0
100101,18691115,   36,    0
100101,18691116,    0,    0
100101,18691117,    4,    0
100101,18691118,   16,    0
100101,18691119,   12,    0
100101,18691120,    0,    0
100101,18691121,-9999,    9
100101,18691122,  125,    0
100101,18691123,   44,    0
100101,18691124,    0,    0
100101,18691125,    0,    0
100101,18691126,    0,    0
100101,18691127,    0,    0
100101,18691128,    0,    0
100101,18691129,    0,    0
100101,18691130,   52,    0
100101,18691201,   62,    0
100101,18691202,  747,    0
100101,18691203,    0,    0
100101,18691204,  217,    0
100101,18691205,-9999,    9
100101,18691206,  204,    0
100101,18691207,  494,    0
100101,18691208,   11,    0
100101,18691209,  756,    0
100101,18691210,    0,    0
100101,18691211,   12,    0
100101,18691212,    0,    0
100101,18691213,    0,    0
100101,18691214,   44,    0
100101,18691215,    0,    0
100101,18691216,    0,    0
100101,18691217,   25,    0
100101,18691218,    0,    0
100101,18691219,    0,    0
100101,18691220,    6,    0
100101,18691221,  506,    0
100101,18691222,   61,    0
100101,18691223,    0,    0
100101,18691224,  139,    0
100101,18691225,    0,    0
100101,18691226,    0,    0
100101,18691227,  105,    0
100101,18691228,    0,    0
100101,18691229,   60,    0
100101,18691230,   24,    0
100101,18691231,    0,    0
100101,18700101,   42,    0
100101,18700102,    0,    0
100101,18700103,   92,    0
100101,18700104,    0,    0
100101,18700105,    1,    0
100101,18700106,  154,    0
100101,18700107,  501,    0
100101,18700108,   16,    0
100101,18700109,-9999,    9
100101,18700110,  166,    0
100101,18700111,  102,    0
100101,18700112,    0,    0
100101,18700113,  507,    0
100101,18700114,  170,    0
100101,18700115,  244,    0
100101,18700116,-9999,    9
100101,18700117,    0,    0
100101,18700118,    4,    0
100101,18700119,   26,    0
100101,18700120,    0,    0
100101,18700121,   46,    0
100101,18700122,   31,    0
100101,18700123,    0,    0
100101,18700124,    3,    0
100101,18700125,    0,    0
100101,18700126,   16,    0
100101,18700127,  159,    0
100101,18700128,   43,    0
100101,18700129,    0,    0
100101,18700130,    0,    0
100101,18700131,    0,    0
100101,18700201,    0,    0
100101,18700202,    5,    0
100101,18700203,    0,    0
100101,18700204,    0,    0
100101,18700205,    3,    0
100101,18700206,    0,    0
100101,18700207,   14,    0
100101,18700208,    8,    0
100101,18700209,    2,    0
100101,18700210,   13,    0
100101,18700211,  540,    0
100101,18700212,  103,    0
100101,18700213,    0,    0
100101,18700214,    0,    0
100101,18700215,   17,    0
100101,18700216,    0,    0
100101,18700217,  107,    0
100101,18700218,   64,    0
100101,18700219,  281,    0
100101,18700220,-9999,    9
100101,18700221,  204,    0
100101,18700222,  531,    0
100101,18700223,  619,    0
100101,18700224,  226,    0
100101,18700225,   16,    0
100101,18700226,    5,    0
100101,18700227,-9999,    9
100101,18700228,  105,    0
